  -2.484692949100000E-01   6.853190068300000E-01  -6.235129858600000E-02   3.006257055800000E-01  -1.379999965400000E-01
  -2.477688685200000E-01   6.866502372500000E-01  -3.929795975000000E-02   2.987864715400000E-01  -1.181250614900000E-01
  -2.476170715800000E-01   6.869244183500000E-01  -3.393014842700000E-02   2.980391068700000E-01  -1.131544116400000E-01
  -2.474736067800000E-01   6.871778193500000E-01  -2.870187694100000E-02   2.971940693900000E-01  -1.081845648700000E-01
  -2.473379974900000E-01   6.874115711800000E-01  -2.360466174700000E-02   2.962584514700000E-01  -1.032153172600000E-01
  -2.472098138900000E-01   6.876266276000000E-01  -1.863173279900000E-02   2.952391424600000E-01  -9.824715556300000E-02
  -2.470886511100000E-01   6.878238026700000E-01  -1.377615040300000E-02   2.941418409500000E-01  -9.328062297600000E-02
  -2.469741281400000E-01   6.880037658000000E-01  -9.031808075200000E-03   2.929720809000000E-01  -8.831634808800000E-02
  -2.468658869400000E-01   6.881670305400000E-01  -4.393028864900000E-03   2.917348290100000E-01  -8.335508477000000E-02
  -2.467635917900000E-01   6.883139344600000E-01   1.444528446700000E-04   2.904348204000000E-01  -7.839776937200001E-02
  -2.466669289500000E-01   6.884446059700000E-01   4.586076073500000E-03   2.890764081600000E-01  -7.344560605800000E-02
  -2.465756068700000E-01   6.885589105100000E-01   8.934549883099999E-03   2.876642236300000E-01  -6.850019928300000E-02
  -2.464893573800000E-01   6.886563628200000E-01   1.319294585300000E-02   2.862022000300000E-01  -6.356376850700000E-02
  -2.464079383200000E-01   6.887359804500000E-01   1.736337252300000E-02   2.846944755300000E-01  -5.863951338700000E-02
  -2.463311393100000E-01   6.887960287300000E-01   2.144573339800000E-02   2.831461628800000E-01  -5.373227080300000E-02
  -2.462587937300000E-01   6.888335506600000E-01   2.543922401200000E-02   2.815624797500000E-01  -4.884977917500000E-02
  -2.461908047900000E-01   6.888434327700000E-01   2.933605315000000E-02   2.799509874200000E-01  -4.400532041000000E-02
  -2.461272071200000E-01   6.888163538500000E-01   3.312199234500000E-02   2.783232460400000E-01  -3.922383745000000E-02
  -2.460683301700000E-01   6.887336407500000E-01   3.676080575700000E-02   2.767013589000000E-01  -3.455803595300000E-02
  -2.460152976500000E-01   6.885518292900000E-01   4.016030235900000E-02   2.751355163000000E-01  -3.013759683900000E-02
  -2.459716840200000E-01   6.881433111400001E-01   4.304907115000000E-02   2.737665839700000E-01  -2.633414195800000E-02
  -2.459459085100000E-01   6.867941992700000E-01   4.475835460200000E-02   2.729394028400000E-01  -2.406262782900000E-02
  -2.459410557100000E-01   6.856803896500000E-01   4.488267407500000E-02   2.728764070100000E-01  -2.389419220000000E-02
  -2.459288960300000E-01   6.842988511100000E-01   4.492429073800000E-02   2.728469405300000E-01  -2.382950907000000E-02
  -2.459101297700000E-01   6.830751687300000E-01   4.495499207400000E-02   2.728173454900000E-01  -2.377352616700000E-02
  -2.458814311300000E-01   6.817384932100000E-01   4.499079814200000E-02   2.727771756200000E-01  -2.370238579300000E-02
  -2.458401792200000E-01   6.802598215500000E-01   4.503444934000000E-02   2.727234935000000E-01  -2.361047956100000E-02
  -2.457834677900000E-01   6.786270968000000E-01   4.508838762700000E-02   2.726525772300000E-01  -2.349288438200000E-02
  -2.457078108600000E-01   6.768270500500000E-01   4.515382625300000E-02   2.725610759100000E-01  -2.334397232600000E-02
  -2.456090413100000E-01   6.748447855300001E-01   4.523348764000000E-02   2.724442181800000E-01  -2.315714185200000E-02
  -2.454822050600000E-01   6.726638070000000E-01   4.533059248200000E-02   2.722967568700000E-01  -2.292462766400000E-02
  -2.453214432100000E-01   6.702660222400000E-01   4.544786807400000E-02   2.721127305400000E-01  -2.263731526200000E-02
  -2.451198619600000E-01   6.676317151200000E-01   4.558904255800000E-02   2.718845418500000E-01  -2.228454652100000E-02
  -2.448693909400000E-01   6.647394973300000E-01   4.575906418100000E-02   2.716039957000000E-01  -2.185391350100000E-02
  -2.445606308800000E-01   6.615662478800000E-01   4.596248006100000E-02   2.712611283000000E-01  -2.133104105500000E-02
  -2.441826920000000E-01   6.580870441400000E-01   4.620525326100000E-02   2.708444643000000E-01  -2.069936029400000E-02
  -2.437230246900000E-01   6.542750849700000E-01   4.649396511200000E-02   2.703413145100000E-01  -1.993987583600000E-02
  -2.431672443000000E-01   6.501016038600000E-01   4.683581814900000E-02   2.697366244800000E-01  -1.903093018600000E-02
  -2.424617024400000E-01   6.452929699600000E-01   4.726228845100000E-02   2.689733481700000E-01  -1.788787102700000E-02
  -2.416945106500000E-01   6.405144150500000E-01   4.771796073900000E-02   2.681478285700000E-01  -1.665524003200000E-02
  -2.408699758100000E-01   6.357665779200000E-01   4.820132643700000E-02   2.672646557400000E-01  -1.533972716100000E-02
  -2.399920164300000E-01   6.310495193100000E-01   4.870953087600000E-02   2.663282037600000E-01  -1.394740546700000E-02
  -2.390642217600000E-01   6.263630335100000E-01   4.924108152900000E-02   2.653423196100000E-01  -1.248382610800000E-02
  -2.380898792300000E-01   6.217067170200000E-01   4.979416684000000E-02   2.643106347300000E-01  -1.095406228900000E-02
  -2.370720007100000E-01   6.170800209600000E-01   5.036704712100000E-02   2.632363893200000E-01  -9.362751240399999E-03
  -2.360133471600000E-01   6.124822913700000E-01   5.095815092200000E-02   2.621227377400000E-01  -7.714133664700000E-03
  -2.349164515200000E-01   6.079128003900000E-01   5.156628176900000E-02   2.609724313800000E-01  -6.012090363300000E-03
  -2.337836398900000E-01   6.033707703900000E-01   5.218987968800000E-02   2.597878126100000E-01  -4.260175917100000E-03
