  -3.575333644200000E-01   4.973779887400000E-01  -8.419577287799999E-02   3.880590393500000E-01  -2.095236651700000E-01   1.805377077600000E+01
  -3.593408341700000E-01   4.977873680700000E-01  -8.749742313099999E-02   3.898014467000000E-01  -2.126234859700000E-01   1.787983301600000E+01
  -3.611377296900000E-01   4.982090931200000E-01  -9.083968191500000E-02   3.915213687700000E-01  -2.157053920500000E-01   1.770877755500000E+01
  -3.629237732500000E-01   4.986431789100000E-01  -9.422303387800000E-02   3.932178152100000E-01  -2.187687635500000E-01   1.754050809800000E+01
  -3.646986821100000E-01   4.990896429600000E-01  -9.764779527200000E-02   3.948898429200000E-01  -2.218129731000000E-01   1.737493376100000E+01
  -3.664621680900000E-01   4.995485038400000E-01  -1.011145549500000E-01   3.965363987100000E-01  -2.248373852200000E-01   1.721196883700000E+01
  -3.682139370800000E-01   5.000197797600000E-01  -1.046238533400000E-01   3.981563789800000E-01  -2.278413557300000E-01   1.705153260500000E+01
  -3.699536885800000E-01   5.005034869800000E-01  -1.081761469200000E-01   3.997486681200000E-01  -2.308242312200000E-01   1.689354914200000E+01
  -3.716811152900000E-01   5.009996384200000E-01  -1.117719013300000E-01   4.013121661400000E-01  -2.337853485500000E-01   1.673794717300000E+01
  -3.733959025200000E-01   5.015082416600000E-01  -1.154116944300000E-01   4.028455847700000E-01  -2.367240341600000E-01   1.658465992100000E+01
  -3.750977278300000E-01   5.020292975800000E-01  -1.190960410100000E-01   4.043476422800000E-01  -2.396396037400000E-01   1.643362498900000E+01
  -3.767862604900000E-01   5.025627983500000E-01  -1.228254105100000E-01   4.058169832700000E-01  -2.425313615800000E-01   1.628478425900000E+01
  -3.784611609400000E-01   5.031087254800000E-01  -1.266004262100000E-01   4.072522757900000E-01  -2.453986000500000E-01   1.613808379600000E+01
  -3.801220803300000E-01   5.036670479200001E-01  -1.304215978800000E-01   4.086520467700000E-01  -2.482405990700000E-01   1.599347377900000E+01
  -3.817686599100000E-01   5.042377199000000E-01  -1.342893005400000E-01   4.100147529700000E-01  -2.510566255600000E-01   1.585090844800000E+01
  -3.834005305100000E-01   5.048206786500000E-01  -1.382043100600000E-01   4.113388375500000E-01  -2.538459328400000E-01   1.571034605300000E+01
  -3.850173119200000E-01   5.054158422100000E-01  -1.421669197300000E-01   4.126225601000000E-01  -2.566077600400000E-01   1.557174884000000E+01
  -3.866186122200000E-01   5.060231067400000E-01  -1.461778105800000E-01   4.138641843000000E-01  -2.593413314300000E-01   1.543508302300000E+01
  -3.882040271800000E-01   5.066423441000000E-01  -1.502374842200000E-01   4.150619230600000E-01  -2.620458557400000E-01   1.530031879900000E+01
  -3.897731394300000E-01   5.072733990700000E-01  -1.543463921500000E-01   4.162138053800000E-01  -2.647205254100000E-01   1.516743035200000E+01
  -3.913255177400000E-01   5.079160863300000E-01  -1.585050484700000E-01   4.173178552500000E-01  -2.673645157400000E-01   1.503639588600000E+01
  -3.928607162100000E-01   5.085701876600000E-01  -1.627139944000000E-01   4.183719286900000E-01  -2.699769840600000E-01   1.490719767100000E+01
  -3.943782733100000E-01   5.092354486100000E-01  -1.669736695000000E-01   4.193738641200000E-01  -2.725570687200000E-01   1.477982209000000E+01
  -3.958777108600000E-01   5.099115750100000E-01  -1.712845125300000E-01   4.203213168300000E-01  -2.751038878600000E-01   1.465425970600000E+01
  -3.973585330700000E-01   5.105982297900000E-01  -1.756470244300000E-01   4.212118293200000E-01  -2.776165384300000E-01   1.453050535500000E+01
  -3.988202253000000E-01   5.112950290200000E-01  -1.800615528500000E-01   4.220429291700000E-01  -2.800940946800000E-01   1.440855822500000E+01
  -4.002622527700000E-01   5.120015380600000E-01  -1.845285778800000E-01   4.228118799400000E-01  -2.825356066200000E-01   1.428842196700000E+01
  -4.016840592600000E-01   5.127172677000000E-01  -1.890484885300000E-01   4.235159393700000E-01  -2.849400984900000E-01   1.417010481600000E+01
  -4.030850655200000E-01   5.134416697600001E-01  -1.936215362900000E-01   4.241521628300000E-01  -2.873065667400000E-01   1.405361971500000E+01
  -4.044646677400000E-01   5.141741328900000E-01  -1.982481084000000E-01   4.247174491200000E-01  -2.896339781100000E-01   1.393898446200000E+01
  -4.058222357000000E-01   5.149139778800000E-01  -2.029283996700000E-01   4.252086311900000E-01  -2.919212672200000E-01   1.382622185200000E+01
  -4.071571108600000E-01   5.156604530700000E-01  -2.076626641100000E-01   4.256223182800000E-01  -2.941673341000000E-01   1.371535985000000E+01
  -4.084686044300000E-01   5.164127296500000E-01  -2.124510666800000E-01   4.259550304100000E-01  -2.963710415700000E-01   1.360643175300000E+01
  -4.097559949500000E-01   5.171698964500000E-01  -2.172937274800000E-01   4.262030744900000E-01  -2.985312119700000E-01   1.349947636900000E+01
  -4.110185262500000E-01   5.179309554300000E-01  -2.221906908500000E-01   4.263626215100000E-01  -3.006466243300000E-01   1.339453820500000E+01
  -4.122554047300000E-01   5.186948163000000E-01  -2.271418285400000E-01   4.264296880000000E-01  -3.027160106000000E-01   1.329166764300000E+01
  -4.134657969700000E-01   5.194602918100000E-01  -2.321471468500000E-01   4.264000866400000E-01  -3.047380522300000E-01   1.319092113800000E+01
  -4.146488269900000E-01   5.202260927700000E-01  -2.372062986300000E-01   4.262695581500000E-01  -3.067113762600000E-01   1.309236139100000E+01
  -4.158035736900000E-01   5.209908236200000E-01  -2.423190537300000E-01   4.260335454800000E-01  -3.086345515300000E-01   1.299605752600000E+01
  -4.169290681000000E-01   5.217529780000000E-01  -2.474848983200000E-01   4.256874760100000E-01  -3.105060847300000E-01   1.290208525000000E+01
  -4.180242908800000E-01   5.225109349400000E-01  -2.527032481500000E-01   4.252265372100000E-01  -3.123244166000000E-01   1.281052698900000E+01
  -4.190881700300000E-01   5.232629559100001E-01  -2.579733555500000E-01   4.246457886500000E-01  -3.140879184100000E-01   1.272147199300000E+01
  -4.201195786600000E-01   5.240071820600000E-01  -2.632942858100000E-01   4.239402019600000E-01  -3.157948885500000E-01   1.263501640000000E+01
  -4.211173335500000E-01   5.247416333900000E-01  -2.686649563900000E-01   4.231046132800000E-01  -3.174435501100000E-01   1.255126325000000E+01
  -4.220801942200000E-01   5.254642088800000E-01  -2.740840235800000E-01   4.221338522400000E-01  -3.190320492300000E-01   1.247032242400000E+01
  -4.230068625500000E-01   5.261726880800000E-01  -2.795498689300000E-01   4.210226307400000E-01  -3.205584542000000E-01   1.239231049700000E+01
  -4.238959838200000E-01   5.268647351800000E-01  -2.850607027800000E-01   4.197656633500000E-01  -3.220207564600000E-01   1.231735049000000E+01
  -4.247461489800000E-01   5.275379055500000E-01  -2.906144107300000E-01   4.183577725100000E-01  -3.234168735300000E-01   1.224557149700000E+01
  -4.255558981400000E-01   5.281896545100000E-01  -2.962084886300000E-01   4.167938001400000E-01  -3.247446535400000E-01   1.217710815700000E+01
  -4.263237266100000E-01   5.288173505700000E-01  -3.018401917100000E-01   4.150688037400000E-01  -3.260018835900000E-01   1.211209997100000E+01
  -4.270480921900000E-01   5.294182908400000E-01  -3.075063932100000E-01   4.131781037000000E-01  -3.271862997500000E-01   1.205069040200000E+01
  -4.277274254800000E-01   5.299897215000000E-01  -3.132035568700000E-01   4.111172553100000E-01  -3.282956016200000E-01   1.199302579300000E+01
  -4.283601426900000E-01   5.305288625500000E-01  -3.189277553300000E-01   4.088823043700000E-01  -3.293274704600000E-01   1.193925404100000E+01
  -4.289446609100000E-01   5.310329363600000E-01  -3.246746479500000E-01   4.064698024800000E-01  -3.302795909600000E-01   1.188952304900000E+01
  -4.294794162000000E-01   5.314992009600000E-01  -3.304394608800000E-01   4.038768551800000E-01  -3.311496771700000E-01   1.184397894700000E+01
  -4.299628839000000E-01   5.319249866100000E-01  -3.362170281200000E-01   4.011013405200000E-01  -3.319355016300000E-01   1.180276410900000E+01
  -4.303936016100000E-01   5.323077367600000E-01  -3.420017471400000E-01   3.981419497700000E-01  -3.326349285800000E-01   1.176601500400000E+01
  -4.307701930100000E-01   5.326450502100000E-01  -3.477875796600000E-01   3.949983321500000E-01  -3.332459482700000E-01   1.173385993900000E+01
  -4.310913920900000E-01   5.329347243600000E-01  -3.535680513600000E-01   3.916712059000000E-01  -3.337667118800000E-01   1.170641682400000E+01
  -4.313560613300000E-01   5.331747899000000E-01  -3.593359642100000E-01   3.881626687900000E-01  -3.341955566800000E-01   1.168379118000000E+01
  -4.314668379100000E-01   5.332756395400000E-01  -3.622113034200000E-01   3.863423752800000E-01  -3.343749766600000E-01   1.167431808100000E+01
  -4.315630997600000E-01   5.333634531400000E-01  -3.650787630000000E-01   3.844794090500000E-01  -3.345308532100000E-01   1.166608466000000E+01
  -4.316447657500000E-01   5.334380819100000E-01  -3.679363989100000E-01   3.825751288100000E-01  -3.346630694700000E-01   1.165909852000000E+01
  -4.317114473400000E-01   5.334991060000000E-01  -3.707659779000000E-01   3.806423325300000E-01  -3.347710089300000E-01   1.165339344200000E+01
  -4.317634642400000E-01   5.335467615800000E-01  -3.735709919300000E-01   3.786796254100000E-01  -3.348551994800000E-01   1.164894215000000E+01
  -4.317660136200000E-01   5.335491019200001E-01  -3.737312175400000E-01   3.785661155000000E-01  -3.348593254600000E-01   1.164872438500000E+01
  -4.317857795700000E-01   5.335672203900000E-01  -3.750940209500000E-01   3.775943749800000E-01  -3.348913144500000E-01   1.164703236300000E+01
  -4.318016268300000E-01   5.335817594000000E-01  -3.764048835100000E-01   3.766492482600000E-01  -3.349169604800000E-01   1.164567663400000E+01
  -4.318133787400000E-01   5.335925411600000E-01  -3.776042705200000E-01   3.757754851700000E-01  -3.349359783500000E-01   1.164467089500000E+01
  -4.318137175700000E-01   5.335928527900000E-01  -3.776432544200000E-01   3.757469423500000E-01  -3.349365266500000E-01   1.164464198500000E+01
  -4.318212656500000E-01   5.335997796900001E-01  -3.786189066800000E-01   3.750295884100000E-01  -3.349487412800000E-01   1.164399607000000E+01
  -4.318238358400000E-01   5.336021339000000E-01  -3.790168689100000E-01   3.747353291300000E-01  -3.349529004300000E-01   1.164377557600000E+01
  -4.318248795100000E-01   5.336030962000000E-01  -3.791913767500000E-01   3.746060145300000E-01  -3.349545893200000E-01   1.164368678000000E+01
  -4.318257668100000E-01   5.336038972700000E-01  -3.793519165200000E-01   3.744868407900000E-01  -3.349560251500000E-01   1.164360928400000E+01
  -4.318265354200000E-01   5.336045857500000E-01  -3.794997394100000E-01   3.743769553900000E-01  -3.349572689300000E-01   1.164354151200000E+01
  -4.318273417300000E-01   5.336053619700000E-01  -3.796489508600000E-01   3.742660534900000E-01  -3.349585737200000E-01   1.164347675700000E+01
  -4.318279488800000E-01   5.336058983900001E-01  -3.797807205800000E-01   3.741678575400000E-01  -3.349595562100000E-01   1.164342234700000E+01
  -4.318289763200000E-01   5.336068072100000E-01  -3.800205005700000E-01   3.739889132600000E-01  -3.349612188100000E-01   1.164333039900000E+01
  -4.318290701800000E-01   5.336069180300000E-01  -3.800348354700000E-01   3.739782783700000E-01  -3.349613707100000E-01   1.164332526400000E+01
  -4.318295717100000E-01   5.336074310900000E-01  -3.801391082900000E-01   3.739005311400000E-01  -3.349621822700000E-01   1.164328853900000E+01
  -4.318299300400000E-01   5.336077448000000E-01  -3.802350743400000E-01   3.738287428200000E-01  -3.349627621200000E-01   1.164325608800000E+01
  -4.318303002300000E-01   5.336081110200001E-01  -3.803237368000000E-01   3.737624816600000E-01  -3.349633611600000E-01   1.164322751200000E+01
  -4.318303560000000E-01   5.336080902800000E-01  -3.803654109000000E-01   3.737310863900000E-01  -3.349634514100000E-01   1.164321428600000E+01
  -4.318305736600000E-01   5.336083447800000E-01  -3.804057174500000E-01   3.737010560300000E-01  -3.349638036300000E-01   1.164320208700000E+01
  -4.318305736600000E-01   5.336083447800000E-01  -3.804057174500000E-01   3.737010560300000E-01  -3.349638036300000E-01   1.164320208700000E+01

  -3.156246570200000E-01   4.915777150800000E-01  -2.103354659900000E-02   3.455981410200000E-01  -1.379999965400000E-01   2.289691332900000E+01
  -3.076917810600000E-01   4.912530355200000E-01  -1.137253799700000E-02   3.373303318000000E-01  -1.245979091700000E-01   2.408780623600000E+01
  -3.057007595000000E-01   4.912139711100000E-01  -9.042409079899999E-03   3.352502403100000E-01  -1.212438323600000E-01   2.440782979900000E+01
  -3.037082044200000E-01   4.911928012900000E-01  -6.747361006900000E-03   3.331668558700000E-01  -1.178912948800000E-01   2.473764191200000E+01
  -3.017139334000000E-01   4.911900990100000E-01  -4.486865511400000E-03   3.310802479900000E-01  -1.145401308100000E-01   2.507790386900000E+01
  -2.997184614500000E-01   4.912064928800000E-01  -2.261059320200000E-03   3.289909408000000E-01  -1.111913482100000E-01   2.542921223100000E+01
  -2.977223409100000E-01   4.912426523900000E-01  -6.997966106900000E-05   3.268997531800000E-01  -1.078460161000000E-01   2.579220744400000E+01
  -2.957261658000000E-01   4.912992890000000E-01   2.085765778800000E-03   3.248074394800000E-01  -1.045052714100000E-01   2.616757753700000E+01
  -2.937305765000000E-01   4.913771564400000E-01   4.206071695200000E-03   3.227147222800000E-01  -1.011703263400000E-01   2.655606209500000E+01
  -2.917362650800000E-01   4.914770512400000E-01   6.290594437400000E-03   3.206224477200000E-01  -9.784247669899999E-02   2.695845655300000E+01
  -2.897439810400000E-01   4.915998126200000E-01   8.338725582300000E-03   3.185315121800000E-01  -9.452311086200001E-02   2.737561680600000E+01
  -2.877545376200000E-01   4.917463216300000E-01   1.035002495800000E-02   3.164428466600000E-01  -9.121371942700000E-02   2.780846411900000E+01
  -2.857688186200000E-01   4.919174999800000E-01   1.232421425100000E-02   3.143574924800000E-01  -8.791590572300000E-02   2.825799034700000E+01
  -2.837877859000000E-01   4.921143078400000E-01   1.426038050300000E-02   3.122765197400000E-01  -8.463139701500000E-02   2.872526345100000E+01
  -2.818124873100000E-01   4.923377406200000E-01   1.615824642500000E-02   3.102011102100000E-01  -8.136205635400000E-02   2.921143323800000E+01
  -2.798440650500000E-01   4.925888244000000E-01   1.801684639300000E-02   3.081325240200000E-01  -7.810989494200001E-02   2.971773730000000E+01
  -2.778837646700000E-01   4.928686102200000E-01   1.983548249500000E-02   3.060721338500000E-01  -7.487708500400001E-02   3.024550707200000E+01
  -2.759329439800000E-01   4.931781659300000E-01   2.161339749700000E-02   3.040214489900000E-01  -7.166597251800000E-02   3.079617385300000E+01
  -2.739930823300000E-01   4.935185665700000E-01   2.334988952400000E-02   3.019820214700000E-01  -6.847908986200001E-02   3.137127472100000E+01
  -2.720657893300000E-01   4.938908818700000E-01   2.504373211900000E-02   2.999556172500000E-01  -6.531916748699999E-02   3.197245807400000E+01
  -2.701528130400000E-01   4.942961609900000E-01   2.669438909000000E-02   2.979441610600000E-01  -6.218914402300000E-02   3.260148861800000E+01
  -2.682560468600000E-01   4.947354142400000E-01   2.830059601400000E-02   2.959495727400000E-01  -5.909217400100000E-02   3.326025151900000E+01
  -2.663775345200000E-01   4.952095916300000E-01   2.986136066400000E-02   2.939742007300000E-01  -5.603163207600000E-02   3.395075542700000E+01
  -2.645194722200000E-01   4.957195573400000E-01   3.137584597300000E-02   2.920203070300000E-01  -5.301111206600000E-02   3.467513397100000E+01
  -2.626842069900000E-01   4.962660611400000E-01   3.284291798000000E-02   2.900903807900000E-01  -5.003441972000000E-02   3.543564547500000E+01
  -2.608742301900000E-01   4.968497066300000E-01   3.426152347600000E-02   2.881870963100000E-01  -4.710555731000000E-02   3.623467053500000E+01
  -2.590921646800000E-01   4.974709160700000E-01   3.563091792300000E-02   2.863132760500000E-01  -4.422869783900000E-02   3.707470718100000E+01
  -2.573407448600000E-01   4.981298946300000E-01   3.695006066200000E-02   2.844717977400000E-01  -4.140814805700000E-02   3.795836364100000E+01
  -2.556227879700000E-01   4.988265930900000E-01   3.821815875500000E-02   2.826657643200000E-01  -3.864829775900000E-02   3.888834867400000E+01
  -2.539411567300000E-01   4.995606736800000E-01   3.943476388600000E-02   2.808980644800000E-01  -3.595355581800000E-02   3.986746002600000E+01
  -2.522987120200000E-01   5.003314782600000E-01   4.059911621600000E-02   2.791719198100000E-01  -3.332827162300000E-02   4.089857156800000E+01
  -2.506982573000000E-01   5.011380045500000E-01   4.171139441000000E-02   2.774902903200000E-01  -3.077664457500000E-02   4.198462041800000E+01
  -2.491424754000000E-01   5.019788909200000E-01   4.277106672400000E-02   2.758560581100000E-01  -2.830262349300000E-02   4.312859540900000E+01
  -2.476338608000000E-01   5.028524139700000E-01   4.377866912600000E-02   2.742718562000000E-01  -2.590980100500000E-02   4.433352880400000E+01
  -2.461746501500000E-01   5.037564984600000E-01   4.473482059000000E-02   2.727400394100000E-01  -2.360130753900000E-02   4.560249303900000E+01
  -2.447667564700000E-01   5.046887443000000E-01   4.563989792300000E-02   2.712627486000000E-01  -2.137971360100000E-02   4.693860463300000E+01
  -2.434117096100000E-01   5.056464645300000E-01   4.649547466200000E-02   2.698417049300000E-01  -1.924694438800000E-02   4.834503652500000E+01
  -2.421106103200000E-01   5.066267406300000E-01   4.730276545300000E-02   2.684779534200000E-01  -1.720421769400000E-02   4.982504037500000E+01
  -2.408641020300000E-01   5.076264935600000E-01   4.806316110500000E-02   2.671722007000000E-01  -1.525201114700000E-02   5.138197913000000E+01
  -2.396723521600000E-01   5.086425371800000E-01   4.877911439400000E-02   2.659247898100000E-01  -1.339004527200000E-02   5.301936861300000E+01
  -2.385350542300000E-01   5.096716395000001E-01   4.945200282800000E-02   2.647353443000000E-01  -1.161729916600000E-02   5.474092873200000E+01
  -2.379868067400000E-01   5.101899451200000E-01   4.977325060000000E-02   2.641623030500000E-01  -1.076418723700000E-02   5.563419493300000E+01
  -2.374519644500000E-01   5.107102201000000E-01   5.008432307500000E-02   2.636035283500000E-01  -9.932856203600000E-03   5.654980843000000E+01
  -2.369302483100000E-01   5.112321853300000E-01   5.038612091200000E-02   2.630587201000000E-01  -9.122807825500000E-03   5.748850818600000E+01
  -2.364215023600000E-01   5.117555284800001E-01   5.067855501900000E-02   2.625277186700000E-01  -8.333737176200000E-03   5.845086872400000E+01
  -2.359254908900000E-01   5.122797893800000E-01   5.096201334700000E-02   2.620101955800000E-01  -7.565217429300000E-03   5.943749005200000E+01
  -2.354420333100000E-01   5.128047151400000E-01   5.123671201300000E-02   2.615061161400000E-01  -6.816909293100000E-03   6.044900291700000E+01
  -2.349708859400000E-01   5.133299413200000E-01   5.150311610300000E-02   2.610151389300000E-01  -6.088377919600000E-03   6.148606848300000E+01
  -2.345118057200000E-01   5.138551568600001E-01   5.176155298400000E-02   2.605369144200000E-01  -5.379191738600000E-03   6.254938204800000E+01
  -2.340645492100000E-01   5.143800962800000E-01   5.201211512600000E-02   2.600713600600000E-01  -4.688920931400000E-03   6.363967477900000E+01
  -2.340636478800000E-01   5.143810741100000E-01   5.201261857100000E-02   2.600704259300000E-01  -4.687530523900000E-03   6.364186837700000E+01
  -2.336279837300000E-01   5.149052803300001E-01   5.225546011300000E-02   2.596171893500000E-01  -4.015767592300000E-03   6.475982734400000E+01
  -2.334143811100000E-01   5.151670760500000E-01   5.237430123700000E-02   2.593950550500000E-01  -3.686629065400000E-03   6.532948648199999E+01
  -2.332035649400000E-01   5.154285939800000E-01   5.249133950200000E-02   2.591758751500000E-01  -3.361926677200000E-03   6.590636030800000E+01
  -2.329954995600000E-01   5.156898442300000E-01   5.260647372600000E-02   2.589596207200000E-01  -3.041599669200000E-03   6.649058547300000E+01
  -2.327901376500000E-01   5.159507655300000E-01   5.272007862000000E-02   2.587462343500000E-01  -2.725569463500000E-03   6.708227333200000E+01
  -2.325874480700000E-01   5.162113409100000E-01   5.283198389000000E-02   2.585356767300000E-01  -2.413782593600000E-03   6.768153768500000E+01
  -2.323873952200000E-01   5.164715430000000E-01   5.294204235100000E-02   2.583278877100000E-01  -2.106178860300000E-03   6.828849546900000E+01
  -2.321899385900000E-01   5.167313327700001E-01   5.305072418500000E-02   2.581228846000000E-01  -1.802690667500000E-03   6.890326695000000E+01
  -2.319950493400000E-01   5.169907032000000E-01   5.315779975900000E-02   2.579206621700000E-01  -1.503268565800000E-03   6.952597504700000E+01
  -2.318026853900000E-01   5.172496131500000E-01   5.326328508500000E-02   2.577210565400000E-01  -1.207842841300000E-03   7.015674656000000E+01
  -2.318012741300000E-01   5.172514936500000E-01   5.326405794100000E-02   2.577195833300000E-01  -1.205675902800000E-03   7.016141066900001E+01
  -2.316114173000000E-01   5.175098915700001E-01   5.336794523400000E-02   2.575226347300000E-01  -9.142145768600000E-04   7.080041700200000E+01
  -2.315174118700000E-01   5.176389076200000E-01   5.341939780600000E-02   2.574251937400000E-01  -7.699423685300001E-04   7.112303752600001E+01
  -2.314240152000000E-01   5.177677890700000E-01   5.347041278400000E-02   2.573283785900000E-01  -6.266315918700000E-04   7.144775274600001E+01
  -2.313312238000000E-01   5.178965405800000E-01   5.352105568600000E-02   2.572321988900000E-01  -4.842763356700000E-04   7.177458382700000E+01
  -2.312390297100000E-01   5.180251502000000E-01   5.357142643600000E-02   2.571365952000000E-01  -3.428638194100000E-04   7.210354842700001E+01
  -2.311474320300000E-01   5.181536246600000E-01   5.362139106000000E-02   2.570416781700000E-01  -2.023920857000000E-04   7.243466399700000E+01
  -2.310564240600000E-01   5.182819554400000E-01   5.367099578900000E-02   2.569473975200000E-01  -6.285034134900001E-05   7.276794858300001E+01
  -2.309660023500000E-01   5.184101425300000E-01   5.372011368300000E-02   2.568536963100000E-01   7.576727856600000E-05   7.310342026100000E+01
  -2.308761607000000E-01   5.185381787600000E-01   5.376904576900000E-02   2.567606430400000E-01   2.134708025700000E-04   7.344109752700000E+01
  -2.307868959000000E-01   5.186660648400000E-01   5.381762828100000E-02   2.566681976200000E-01   3.502656751800000E-04   7.378099891800000E+01
  -2.306982049700000E-01   5.187938020900000E-01   5.386590520000000E-02   2.565762736200000E-01   4.861569919400000E-04   7.412314319100000E+01
  -2.306100795000000E-01   5.189213775200000E-01   5.391377339900000E-02   2.564850525400000E-01   6.211581343900000E-04   7.446754974300001E+01
  -2.305225198900000E-01   5.190488013900000E-01   5.396130040900000E-02   2.563944259900000E-01   7.552690075800000E-04   7.481423757800000E+01
  -2.304355174600000E-01   5.191760599600001E-01   5.400845020600000E-02   2.563044125900000E-01   8.885034019300000E-04   7.516322662899999E+01
  -2.303490681500000E-01   5.193031517200000E-01   5.405535868800000E-02   2.562149382300000E-01   1.020868022900000E-03   7.551453674400000E+01
  -2.302631847000000E-01   5.194301197000000E-01   5.410192905100000E-02   2.561260590500000E-01   1.152343851500000E-03   7.586818667300000E+01
  -2.301786973500000E-01   5.195556020400000E-01   5.414769226400000E-02   2.560386480100000E-01   1.281660711600000E-03   7.622057677100000E+01
  -2.300516741100000E-01   5.197454243200000E-01   5.421641846000000E-02   2.559072442100000E-01   1.476042832700000E-03   7.675903051700000E+01
  -2.299886116500000E-01   5.198401826600000E-01   5.425051330000000E-02   2.558419727700000E-01   1.572528540200000E-03   7.703029095500000E+01
  -2.299881504800000E-01   5.198409203000000E-01   5.425076272500000E-02   2.558415373100000E-01   1.573234097300000E-03   7.703232864800000E+01
  -2.298941318700000E-01   5.199828984300000E-01   5.430163493000000E-02   2.557442916600000E-01   1.717060532400000E-03   7.744179496300001E+01
  -2.298937270500000E-01   5.199835140300000E-01   5.430185390000000E-02   2.557438710900000E-01   1.717679759600000E-03   7.744357371500000E+01
  -2.298236502500000E-01   5.200898411100000E-01   5.433970415000000E-02   2.556713964800000E-01   1.824863566800000E-03   7.775271949499999E+01
  -2.297551996300000E-01   5.201941389100000E-01   5.437670724100000E-02   2.556006640100000E-01   1.929545963500000E-03   7.805801622800000E+01
  -2.296513346300000E-01   5.203532232500000E-01   5.443281938900000E-02   2.554932613100000E-01   2.088361378200000E-03   7.852765690800000E+01
  -2.295997056200000E-01   5.204326398800000E-01   5.446064003400000E-02   2.554398788600000E-01   2.167293117800000E-03   7.876398872199999E+01
  -2.295996894900000E-01   5.204326676200000E-01   5.446064873300000E-02   2.554398623200000E-01   2.167317776800000E-03   7.876406596699999E+01
  -2.295226403400000E-01   5.205516786800000E-01   5.450218690500000E-02   2.553602385900000E-01   2.285097762500000E-03   7.912046465400000E+01
  -2.294459084400000E-01   5.206701502900000E-01   5.454367014300000E-02   2.552809872800000E-01   2.402375357700000E-03   7.947918135600000E+01
  -2.293696445700000E-01   5.207884886800001E-01   5.458478546100000E-02   2.552021928500000E-01   2.518920394300000E-03   7.984021877000001E+01
  -2.293320051400000E-01   5.208484537200000E-01   5.460506985200000E-02   2.551633100900000E-01   2.576433957700000E-03   8.002158218600000E+01
  -2.292942184300000E-01   5.209076849500000E-01   5.462541885800000E-02   2.551242534400000E-01   2.634168387000000E-03   8.020355882800000E+01
  -2.292565403600000E-01   5.209668638500000E-01   5.464570806700000E-02   2.550853351200000E-01   2.691732641800000E-03   8.038612550400001E+01
  -2.292189758100000E-01   5.210260050400000E-01   5.466593070400000E-02   2.550465383000000E-01   2.749119323100000E-03   8.056928502200000E+01
  -2.291777767300000E-01   5.210909935400000E-01   5.468808127800000E-02   2.550040201900000E-01   2.812053658900000E-03   8.077144923600000E+01
